index_type,nlist,nprobe,recall,query_per_sec,loss
IVF_SQ8,6901,401,99.49,3869.676812222642,-3865.1868122226415
IVF_SQ8,6901,501,99.49,6239.202677575307,-6234.712677575307
IVF_SQ8,6901,601,99.49,7037.1866715882015,-7032.696671588202
IVF_SQ8,7001,1,24.88,14237.284453496266,6997762.715546504
IVF_SQ8,7001,101,99.49,8799.546837302003,-8795.056837302003
IVF_SQ8,7001,201,99.49,4370.6601365081015,-4366.170136508102
IVF_SQ8,7001,301,99.49,4936.217488525362,-4931.727488525362
IVF_SQ8,7001,401,99.49,4750.168746743981,-4745.678746743981
IVF_SQ8,7001,501,99.49,8382.405020284988,-8377.915020284989
IVF_SQ8,7001,601,99.49,7519.773383294189,-7515.28338329419
IVF_SQ8,7101,1,24.88,8313.619155219916,7003686.38084478
IVF_SQ8,7101,101,99.49,8138.274671116458,-8133.784671116458
IVF_SQ8,7101,201,99.49,8179.060470739651,-8174.570470739651
IVF_SQ8,7101,301,99.49,4396.084267896447,-4391.594267896448
IVF_SQ8,7101,401,99.49,3474.608368609843,-3470.1183686098434
IVF_SQ8,7101,501,99.49,5581.985626829917,-5577.4956268299175
IVF_SQ8,7101,601,99.49,6560.262766872605,-6555.772766872606
IVF_SQ8,7101,701,99.49,7289.117514163568,-7284.627514163568
IVF_SQ8,7201,1,24.88,18467.347657625924,6993532.652342374
IVF_SQ8,7201,101,99.49,12812.512218963831,-12808.022218963832
IVF_SQ8,7201,201,99.49,5003.04646030894,-4998.556460308941
IVF_SQ8,7201,301,99.49,5780.781741000055,-5776.291741000056
IVF_SQ8,7201,401,99.49,4695.712142585254,-4691.222142585254
IVF_SQ8,7201,501,99.49,5868.703913584911,-5864.213913584911
IVF_SQ8,7201,601,99.49,5793.237569060773,-5788.7475690607735
IVF_SQ8,7201,701,99.49,5060.328644161861,-5055.838644161861
IVF_SQ8,7301,1,24.88,12339.091550953166,6999660.908449047
IVF_SQ8,7301,101,99.49,11656.024899955535,-11651.534899955535
IVF_SQ8,7301,201,99.49,9909.05310905311,-9904.56310905311
IVF_SQ8,7301,301,99.49,8319.885743756571,-8315.395743756571
IVF_SQ8,7301,401,99.49,3351.8768030815213,-3347.386803081521
IVF_SQ8,7301,501,99.49,5988.953936659337,-5984.463936659337
IVF_SQ8,7301,601,99.49,6930.557345626993,-6926.067345626993
IVF_SQ8,7301,701,99.49,5872.977022277609,-5868.487022277609
IVF_SQ8,7401,1,24.88,17516.408435999165,6994483.591564001
IVF_SQ8,7401,101,99.49,6021.454002526702,-6016.964002526703
IVF_SQ8,7401,201,99.49,6155.872899390915,-6151.382899390916
IVF_SQ8,7401,301,99.49,6520.184056709364,-6515.694056709364
IVF_SQ8,7401,401,99.49,4907.283172070059,-4902.793172070059
IVF_SQ8,7401,501,99.49,7113.933411353652,-7109.443411353653
IVF_SQ8,7401,601,99.49,5309.3799843034,-5304.8899843034005
IVF_SQ8,7401,701,99.49,6783.058138594647,-6778.568138594647
IVF_SQ8,7501,1,24.88,14107.985200134544,6997892.014799866
IVF_SQ8,7501,101,99.49,11840.957596973632,-11836.467596973633
IVF_SQ8,7501,201,99.49,8451.487063754332,-8446.997063754332
IVF_SQ8,7501,301,99.49,3946.391674977889,-3941.901674977889
IVF_SQ8,7501,401,99.49,3382.448670182739,-3377.95867018274
IVF_SQ8,7501,501,99.49,7544.254982372832,-7539.764982372832
IVF_SQ8,7501,601,99.49,7543.44088342146,-7538.95088342146
IVF_SQ8,7501,701,99.49,7236.549344375431,-7232.059344375431
IVF_SQ8,7601,1,24.88,6536.5437062664605,7005463.456293734
IVF_SQ8,7601,101,99.49,5011.115890083632,-5006.625890083632
IVF_SQ8,7601,201,99.49,7424.466748092684,-7419.976748092684
IVF_SQ8,7601,301,99.49,8094.767924346232,-8090.277924346232
IVF_SQ8,7601,401,99.49,6785.911436845767,-6781.421436845767
IVF_SQ8,7601,501,99.49,3468.717643361617,-3464.227643361617
IVF_SQ8,7601,601,99.49,4634.743693161099,-4630.253693161099
IVF_SQ8,7601,701,99.49,6903.749547354907,-6899.259547354907
IVF_SQ8,7701,1,24.88,16226.80284741566,6995773.197152585
IVF_SQ8,7701,101,99.49,9718.485564669354,-9713.995564669354
IVF_SQ8,7701,201,99.49,4445.897329898983,-4441.407329898983
IVF_SQ8,7701,301,99.49,4000.8241443778857,-3996.334144377886
IVF_SQ8,7701,401,99.49,7045.224577552323,-7040.734577552324
IVF_SQ8,7701,501,99.49,8383.075170387545,-8378.585170387545
IVF_SQ8,7701,601,99.49,7754.879266353585,-7750.389266353585
IVF_SQ8,7701,701,99.49,4834.821099225378,-4830.331099225378
IVF_SQ8,7801,1,24.88,6610.824953503767,7005389.175046496
IVF_SQ8,7801,101,99.49,4727.894131704128,-4723.404131704128
IVF_SQ8,7801,201,99.49,9447.69456019822,-9443.20456019822
IVF_SQ8,7801,301,99.49,7280.008331308362,-7275.518331308363
IVF_SQ8,7801,401,99.49,4083.677185056811,-4079.1871850568114
IVF_SQ8,7801,501,99.49,5685.727066925131,-5681.237066925131
IVF_SQ8,7801,601,99.49,5517.223961484833,-5512.733961484833
IVF_SQ8,7801,701,99.49,7414.360968711331,-7409.870968711331
IVF_SQ8,7901,1,24.88,15764.504247162296,6996235.4957528375
IVF_SQ8,7901,101,99.49,3702.141331403252,-3697.651331403252
IVF_SQ8,7901,201,99.49,4143.62743645219,-4139.13743645219
IVF_SQ8,7901,301,99.49,7069.687162891047,-7065.197162891047
IVF_SQ8,7901,401,99.49,8180.6557313100975,-8176.165731310098
IVF_SQ8,7901,501,99.49,8349.033580826881,-8344.543580826881
IVF_SQ8,7901,601,99.49,5157.903539191815,-5153.413539191815
IVF_SQ8,7901,701,99.49,5876.350594037212,-5871.860594037213
IVF_SQ8,8001,1,24.88,11922.749367520397,7000077.25063248
IVF_SQ8,8001,101,99.49,12303.258924642869,-12298.768924642867
IVF_SQ8,8001,201,99.49,5330.6355883736005,-5326.145588373601
IVF_SQ8,8001,301,99.49,4040.404974520514,-4035.914974520514
IVF_SQ8,8001,401,99.49,4067.282759423213,-4062.792759423213
IVF_SQ8,8001,501,99.49,7547.241515816749,-7542.751515816749
IVF_SQ8,8001,601,99.49,8438.7340804378,-8434.2440804378
IVF_SQ8,8001,701,99.49,8284.88128629558,-8280.39128629558
IVF_SQ8,8101,1,24.88,9696.01923343659,7002303.980766564
IVF_SQ8,8101,101,99.49,6609.887321724056,-6605.397321724056
IVF_SQ8,8101,201,99.49,7094.32021920774,-7089.83021920774
IVF_SQ8,8101,301,99.49,7471.549958138126,-7467.059958138127
IVF_SQ8,8101,401,99.49,2962.623080509133,-2958.1330805091334
IVF_SQ8,8101,501,99.49,3490.947831008423,-3486.457831008423
IVF_SQ8,8101,601,99.49,5954.688586964237,-5950.198586964238
IVF_SQ8,8101,701,99.49,6684.68244481632,-6680.19244481632
IVF_SQ8,8101,801,99.49,7413.7057003977025,-7409.215700397703
IVF_SQ8,8201,1,24.88,16570.41719342604,6995429.582806574
IVF_SQ8,8201,101,99.49,7915.423955915378,-7910.933955915379
IVF_SQ8,8201,201,99.49,5951.646729953315,-5947.156729953315
IVF_SQ8,8201,301,99.49,4958.626723098385,-4954.136723098385
IVF_SQ8,8201,401,99.49,4760.304165247985,-4755.814165247985
IVF_SQ8,8201,501,99.49,7254.071255620893,-7249.581255620893
IVF_SQ8,8201,601,99.49,4733.069275646885,-4728.579275646885
IVF_SQ8,8201,701,99.49,5144.680903259043,-5140.190903259043
IVF_SQ8,8201,801,99.49,7545.7479535846,-7541.2579535846
IVF_SQ8,8301,1,24.88,17468.987921699292,6994531.012078301
IVF_SQ8,8301,101,99.49,11135.221812196352,-11130.731812196353
IVF_SQ8,8301,201,99.49,5849.796373779637,-5845.306373779637
IVF_SQ8,8301,301,99.49,4997.204913442865,-4992.7149134428655
IVF_SQ8,8301,401,99.49,3726.415295497352,-3721.925295497352
IVF_SQ8,8301,501,99.49,7262.235304302658,-7257.745304302658
IVF_SQ8,8301,601,99.49,6879.517123737042,-6875.0271237370425
IVF_SQ8,8301,701,99.49,3428.455590249964,-3423.965590249964
IVF_SQ8,8301,801,99.49,3847.138244790138,-3842.648244790138
IVF_SQ8,8401,1,24.88,13416.62081760604,6998583.379182394
IVF_SQ8,8401,101,99.49,11847.981695432332,-11843.491695432333
IVF_SQ8,8401,201,99.49,8607.584961418486,-8603.094961418486
IVF_SQ8,8401,301,99.49,5239.539793381719,-5235.04979338172
IVF_SQ8,8401,401,99.49,3470.2961204007843,-3465.8061204007845
IVF_SQ8,8401,501,99.49,6527.490039840637,-6523.000039840637
IVF_SQ8,8401,601,99.49,7865.99152319868,-7861.50152319868
IVF_SQ8,8401,701,99.49,7360.881697407908,-7356.391697407908
IVF_SQ8,8401,801,99.49,5518.457996184462,-5513.967996184462
IVF_SQ8,8501,1,24.88,8087.432031159616,7003912.567968841
IVF_SQ8,8501,101,99.49,8558.930721354964,-8554.440721354964
IVF_SQ8,8501,201,99.49,9289.9156127489,-9285.4256127489
