index_type,m,nlist,nprobe,recall,query_per_sec,loss
IVF_PQ,8,4101,100,70.69,11188.092507135427,2419811.9074928644
IVF_PQ,16,4101,1,24.84,9696.467542075088,7006303.532457924
IVF_PQ,16,4101,410,81.13,6759.010555152687,1380240.9894448477
IVF_PQ,16,4101,100,81.13,10365.776141166003,1376634.2238588345
IVF_PQ,32,4101,1,24.86,1573.7826956485849,7012426.217304352
IVF_PQ,32,4101,410,88.42,3513.611955802401,654486.3880441975
IVF_PQ,32,4101,100,88.42,7015.528719098116,650984.4712809018
IVF_PQ,64,4101,1,24.88,4228.68319437023,7007771.31680563
IVF_PQ,64,4101,410,94.44,2410.422569206986,53589.57743079324
IVF_PQ,64,4101,100,94.44,5032.762179025678,50967.23782097455
IVF_PQ,128,4101,1,24.88,2761.2271231073073,7009238.772876892
IVF_PQ,128,4101,410,98.1,1104.240777598753,-1101.1407775987532
IVF_PQ,128,4101,100,98.1,2408.8997628031725,-2405.7997628031726
IVF_PQ,1,4201,1,24.64,13710.460251046024,7022289.539748954
IVF_PQ,1,4201,420,49.5,12423.150287305254,4537576.849712695
IVF_PQ,1,4201,100,49.5,15582.360589961734,4534417.6394100385
IVF_PQ,2,4201,1,24.76,11105.149725965739,7012894.850274033
IVF_PQ,2,4201,420,55.37,9894.560037744752,3953105.439962256
IVF_PQ,2,4201,100,55.37,15707.23888701644,3947292.761112984
IVF_PQ,4,4201,1,24.81,12650.211123175293,7006349.788876825
IVF_PQ,4,4201,420,61.47,9490.878645939401,3343509.1213540607
IVF_PQ,4,4201,100,61.47,13686.301638060431,3339313.6983619398
IVF_PQ,8,4201,1,24.83,10775.624293495015,7006224.375706505
IVF_PQ,8,4201,420,70.69,9591.36519551795,2421408.634804482
IVF_PQ,8,4201,100,70.69,12586.813912312817,2418413.186087687
IVF_PQ,16,4201,1,24.84,7909.005883240307,7008090.99411676
IVF_PQ,16,4201,420,81.13,7874.113428576792,1379125.8865714236
IVF_PQ,16,4201,100,81.13,11292.009476631489,1375707.990523369
IVF_PQ,32,4201,1,24.86,1652.0943130164883,7012347.905686984
IVF_PQ,32,4201,420,88.42,1209.5104346597382,656790.4895653401
IVF_PQ,32,4201,100,88.42,5461.262223148136,652538.7377768517
IVF_PQ,64,4201,1,24.88,4615.262051739126,7007384.737948261
IVF_PQ,64,4201,420,94.44,2821.1795092552734,53178.820490744954
IVF_PQ,64,4201,100,94.44,4552.444835183919,51447.55516481631
IVF_PQ,128,4201,1,24.88,2772.745241920023,7009227.25475808
IVF_PQ,128,4201,420,98.1,1055.1150756815364,-1052.0150756815365
IVF_PQ,128,4201,100,98.1,2438.236969689923,-2435.1369696899233
IVF_PQ,1,4301,1,24.64,2788.5063890329357,7033211.493610967
IVF_PQ,1,4301,430,49.5,6394.048508315929,4543605.951491684
IVF_PQ,1,4301,100,49.5,11395.707221648645,4538604.292778351
IVF_PQ,2,4301,1,24.76,12346.71926054576,7011653.280739454
IVF_PQ,2,4301,430,55.37,11690.136291423953,3951309.8637085767
IVF_PQ,2,4301,100,55.37,14903.542621611057,3948096.4573783893
IVF_PQ,4,4301,1,24.81,12853.34640843344,7006146.653591567
IVF_PQ,4,4301,430,61.47,10160.62015503876,3342839.379844961
IVF_PQ,4,4301,100,61.47,14400.549337361806,3338599.450662638
IVF_PQ,8,4301,1,24.83,11230.330941415872,7005769.669058584
IVF_PQ,8,4301,430,70.69,8743.41581372079,2422256.584186279
IVF_PQ,8,4301,100,70.69,11641.78971910736,2419358.2102808924
IVF_PQ,16,4301,1,24.84,9833.549808923171,7006166.450191077
IVF_PQ,16,4301,430,81.13,7470.086200755147,1379529.9137992454
IVF_PQ,16,4301,100,81.13,12723.506749582892,1374276.4932504175
IVF_PQ,32,4301,1,24.86,7997.528839736867,7006002.471160263
IVF_PQ,32,4301,430,88.42,5934.719981888672,652065.2800181112
IVF_PQ,32,4301,100,88.42,7144.591694205022,650855.4083057948
IVF_PQ,64,4301,1,24.88,4371.571212673928,7007628.428787326
IVF_PQ,64,4301,430,94.44,2713.635775471649,53286.364224528574
IVF_PQ,64,4301,100,94.44,5455.508441507765,50544.49155849246
IVF_PQ,128,4301,1,24.88,2787.7094452235524,7009212.290554777
IVF_PQ,128,4301,430,98.1,1036.0066493270397,-1032.9066493270398
IVF_PQ,128,4301,100,98.1,2424.495222460505,-2421.395222460505
IVF_PQ,1,4401,1,24.64,14268.281398829773,7021731.71860117
IVF_PQ,1,4401,440,49.5,12688.480154888673,4537311.519845111
IVF_PQ,1,4401,100,49.5,13234.165273088694,4536765.834726911
IVF_PQ,2,4401,1,24.76,14198.246504857656,7009801.753495142
IVF_PQ,2,4401,440,55.37,11128.721908249092,3951871.2780917515
IVF_PQ,2,4401,100,55.37,14054.56555976276,3948945.434440238
IVF_PQ,4,4401,1,24.81,12672.761881741548,7006327.238118258
IVF_PQ,4,4401,440,61.47,10440.604386030418,3342559.39561397
IVF_PQ,4,4401,100,61.47,13179.688285570639,3339820.3117144294
IVF_PQ,8,4401,1,24.83,10672.529262086515,7006327.470737914
IVF_PQ,8,4401,440,70.69,8810.082339102672,2422189.917660897
IVF_PQ,8,4401,100,70.69,11888.953768530853,2419111.046231469
IVF_PQ,16,4401,1,24.84,9666.5222401475,7006333.477759852
IVF_PQ,16,4401,440,81.13,7295.710558357975,1379704.2894416426
IVF_PQ,16,4401,100,81.13,11758.631903560416,1375241.36809644
IVF_PQ,32,4401,1,24.86,1520.9538452612342,7012479.046154738
IVF_PQ,32,4401,440,88.42,2942.648472305048,655057.3515276948
IVF_PQ,32,4401,100,88.42,7416.589747670327,650583.4102523295
IVF_PQ,64,4401,1,24.88,936.9208053271502,7011063.079194672
IVF_PQ,64,4401,440,94.44,2051.205007824726,53948.7949921755
IVF_PQ,64,4401,100,94.44,5065.095159887934,50934.90484011229
IVF_PQ,128,4401,1,24.88,2776.3425628669584,7009223.657437133
IVF_PQ,128,4401,440,98.1,1034.050180095114,-1030.950180095114
IVF_PQ,128,4401,100,98.1,2158.2188009735464,-2155.1188009735465
IVF_PQ,1,4501,1,24.64,2971.354085492852,7033028.645914507
IVF_PQ,1,4501,450,49.5,4849.186658188334,4545150.813341811
IVF_PQ,1,4501,100,49.5,11529.464801121527,4538470.5351988785
IVF_PQ,2,4501,1,24.76,2882.7029739036007,7021117.297026096
IVF_PQ,2,4501,450,55.37,2498.9001823099748,3960501.0998176904
IVF_PQ,2,4501,100,55.37,13323.710292249047,3949676.2897077515
IVF_PQ,4,4501,1,24.81,12671.230476420653,7006328.76952358
IVF_PQ,4,4501,450,61.47,11144.68978344626,3341855.3102165535
IVF_PQ,4,4501,100,61.47,13912.378930608995,3339087.621069391
IVF_PQ,8,4501,1,24.83,11514.588480755505,7005485.411519244
IVF_PQ,8,4501,450,70.69,10671.17160666582,2420328.828393334
IVF_PQ,8,4501,100,70.69,12229.717751341264,2418770.2822486586
IVF_PQ,16,4501,1,24.84,1493.7086446484661,7014506.291355352
IVF_PQ,16,4501,450,81.13,2864.922610346853,1384135.0773896535
IVF_PQ,16,4501,100,81.13,9381.551400196833,1377618.4485998037
IVF_PQ,32,4501,1,24.86,7908.260271131474,7006091.739728869
IVF_PQ,32,4501,450,88.42,5749.796427543285,652250.2035724566
IVF_PQ,32,4501,100,88.42,9143.494942448553,648856.5050575513
IVF_PQ,64,4501,1,24.88,4208.444373093595,7007791.555626906
IVF_PQ,64,4501,450,94.44,2795.811253091234,53204.18874690899
IVF_PQ,64,4501,100,94.44,5149.101980185865,50850.89801981436
IVF_PQ,128,4501,1,24.88,2796.4077365673484,7009203.592263432
IVF_PQ,128,4501,450,98.1,1024.040001562561,-1020.940001562561
IVF_PQ,128,4501,100,98.1,2255.0627705045836,-2251.9627705045837
IVF_PQ,1,4601,1,24.64,14331.661313469554,7021668.3386865305
IVF_PQ,1,4601,460,49.5,10692.9356277884,4539307.064372212
IVF_PQ,1,4601,100,49.5,14966.294380017842,4535033.705619982
IVF_PQ,2,4601,1,24.76,12531.532715864954,7011468.467284134
IVF_PQ,2,4601,460,55.37,10937.76305838788,3952062.236941613
IVF_PQ,2,4601,100,55.37,13141.285208509571,3949858.7147914907
IVF_PQ,4,4601,1,24.81,12403.678840751147,7006596.321159249
IVF_PQ,4,4601,460,61.47,9822.956041125084,3343177.043958875
IVF_PQ,4,4601,100,61.47,14424.816865563847,3338575.183134436
IVF_PQ,8,4601,1,24.83,10313.777755920033,7006686.22224408
IVF_PQ,8,4601,460,70.69,8140.801987500486,2422859.1980124996
IVF_PQ,8,4601,100,70.69,12201.966602664805,2418798.033397335
IVF_PQ,16,4601,1,24.84,9623.936487540728,7006376.063512459
IVF_PQ,16,4601,460,81.13,7133.65535070413,1379866.3446492963
IVF_PQ,16,4601,100,81.13,11208.123563679119,1375791.8764363213
IVF_PQ,32,4601,1,24.86,8026.147192774312,7005973.852807226
IVF_PQ,32,4601,460,88.42,5355.547326889437,652644.4526731104
IVF_PQ,32,4601,100,88.42,9002.391019724839,648997.608980275
IVF_PQ,64,4601,1,24.88,966.5853939575508,7011033.414606042
IVF_PQ,64,4601,460,94.44,2046.6708631601548,53953.32913684007
IVF_PQ,64,4601,100,94.44,5491.867544812957,50508.13245518727
IVF_PQ,128,4601,1,24.88,2826.140919473624,7009173.859080526
IVF_PQ,128,4601,460,98.1,898.3264153933802,-895.2264153933802
IVF_PQ,128,4601,100,98.1,2306.8568191443137,-2303.756819144314
IVF_PQ,1,4701,1,24.64,12787.512195121952,7023212.4878048785
IVF_PQ,1,4701,470,49.5,12833.682149195276,4537166.317850805
IVF_PQ,1,4701,100,49.5,14713.24236152524,4535286.757638475
IVF_PQ,2,4701,1,24.76,13161.078163732782,7010838.921836266
IVF_PQ,2,4701,470,55.37,10922.382229629437,3952077.617770371
IVF_PQ,2,4701,100,55.37,11137.291556027616,3951862.7084439727
IVF_PQ,4,4701,1,24.81,2810.668239204439,7016189.331760796
IVF_PQ,4,4701,470,61.47,2220.0659513992177,3350779.934048601
IVF_PQ,4,4701,100,61.47,9548.133309051174,3343451.8666909486
IVF_PQ,8,4701,1,24.83,10846.963897796628,7006153.036102204
IVF_PQ,8,4701,470,70.69,9245.275200035268,2421754.7247999646
IVF_PQ,8,4701,100,70.69,13240.431845444788,2417759.5681545553
IVF_PQ,16,4701,1,24.84,8801.947452362965,7007198.052547637
IVF_PQ,16,4701,470,81.13,6809.708895491371,1380190.291104509
IVF_PQ,16,4701,100,81.13,11984.410537745014,1375015.5894622554
IVF_PQ,32,4701,1,24.86,7997.98634682125,7006002.013653179
IVF_PQ,32,4701,470,88.42,5835.715776438997,652164.284223561
IVF_PQ,32,4701,100,88.42,7471.017616358811,650528.9823836411
IVF_PQ,64,4701,1,24.88,4413.152218516219,7007586.847781484
IVF_PQ,64,4701,470,94.44,2705.286988603015,53294.71301139721
IVF_PQ,64,4701,100,94.44,5463.8945338960975,50536.10546610413
IVF_PQ,128,4701,1,24.88,2793.8558277713387,7009206.144172229
IVF_PQ,128,4701,470,98.1,1074.4927655039553,-1071.3927655039554
IVF_PQ,128,4701,100,98.1,2494.219230380409,-2491.119230380409
IVF_PQ,1,4801,1,24.64,13873.264313829259,7022126.735686171
IVF_PQ,1,4801,480,49.5,12369.659077503833,4537630.340922496
IVF_PQ,1,4801,100,49.5,15490.855370069434,4534509.14462993
IVF_PQ,2,4801,1,24.76,2290.4674530362604,7021709.532546963
IVF_PQ,2,4801,480,55.37,7611.890675474574,3955388.109324526
IVF_PQ,2,4801,100,55.37,13775.75458994318,3949224.2454100573
IVF_PQ,4,4801,1,24.81,13446.729930751475,7005553.270069249
IVF_PQ,4,4801,480,61.47,11169.619983489121,3341830.380016511
IVF_PQ,4,4801,100,61.47,14253.250416284365,3338746.7495837156
IVF_PQ,8,4801,1,24.83,10353.238546603476,7006646.761453397
IVF_PQ,8,4801,480,70.69,9270.204442479831,2421729.7955575204
IVF_PQ,8,4801,100,70.69,11373.766846543916,2419626.233153456
IVF_PQ,16,4801,1,24.84,8673.26454227755,7007326.735457722
IVF_PQ,16,4801,480,81.13,5880.717300169651,1381119.2826998308
IVF_PQ,16,4801,100,81.13,10046.237125748503,1376953.762874252
IVF_PQ,32,4801,1,24.86,7604.162587475978,7006395.837412524
IVF_PQ,32,4801,480,88.42,6172.90535270137,651827.0946472986
IVF_PQ,32,4801,100,88.42,8351.02837232454,649648.9716276753
IVF_PQ,64,4801,1,24.88,4403.65369674317,7007596.346303257
IVF_PQ,64,4801,480,94.44,2519.116631331119,53480.88336866911
IVF_PQ,64,4801,100,94.44,5524.127122104126,50475.8728778961
IVF_PQ,128,4801,1,24.88,2654.1188381952793,7009345.881161804
IVF_PQ,128,4801,480,98.1,1090.4520862419047,-1087.3520862419048
IVF_PQ,128,4801,100,98.1,2398.8424165127226,-2395.7424165127227
IVF_PQ,1,4901,1,24.64,13523.033273149342,7022476.966726851
IVF_PQ,1,4901,490,49.5,11583.595238752796,4538416.404761247
IVF_PQ,1,4901,100,49.5,10784.213097472553,4539215.786902527
IVF_PQ,2,4901,1,24.76,13387.928117718408,7010612.0718822805
IVF_PQ,2,4901,490,55.37,11709.064515228498,3951290.935484772
IVF_PQ,2,4901,100,55.37,13335.571664758998,3949664.4283352415
IVF_PQ,4,4901,1,24.81,2650.2783412001845,7016349.7216588
IVF_PQ,4,4901,490,61.47,3193.275877820751,3349806.724122179
IVF_PQ,4,4901,100,61.47,11088.122240727522,3341911.8777592727
IVF_PQ,8,4901,1,24.83,8874.580000846347,7008125.419999153
IVF_PQ,8,4901,490,70.69,9276.560357411421,2421723.4396425886
IVF_PQ,8,4901,100,70.69,12842.720230258123,2418157.279769742
IVF_PQ,16,4901,1,24.84,9361.6588174899,7006638.34118251
IVF_PQ,16,4901,490,81.13,8239.797261458067,1378760.2027385423
IVF_PQ,16,4901,100,81.13,11311.499460625675,1375688.5005393748
IVF_PQ,32,4901,1,24.86,7472.614869318891,7006527.385130681
IVF_PQ,32,4901,490,88.42,5347.558456791698,652652.4415432082
IVF_PQ,32,4901,100,88.42,7950.382894836606,650049.6171051633
IVF_PQ,64,4901,1,24.88,4597.2532471091135,7007402.746752891
IVF_PQ,64,4901,490,94.44,2812.364387345948,53187.635612654274
IVF_PQ,64,4901,100,94.44,5414.590191446239,50585.40980855399
IVF_PQ,128,4901,1,24.88,805.3269843707999,7011194.673015629
IVF_PQ,128,4901,490,98.1,1014.6486846084064,-1011.5486846084063
IVF_PQ,128,4901,100,98.1,2525.80664587072,-2522.70664587072
IVF_PQ,1,5001,1,24.64,13727.511946062708,7022272.488053937
IVF_PQ,1,5001,500,49.5,12544.650815014207,4537455.349184986
IVF_PQ,1,5001,100,49.5,14799.943542695837,4535200.056457304
IVF_PQ,2,5001,1,24.76,13585.230290859623,7010414.769709139
IVF_PQ,2,5001,500,55.37,11003.473424628784,3951996.5265753716
IVF_PQ,2,5001,100,55.37,13741.904200249,3949258.0957997516
IVF_PQ,4,5001,1,24.81,11822.60055810807,7007177.399441892
IVF_PQ,4,5001,500,61.47,9316.121007507441,3343683.8789924923
IVF_PQ,4,5001,100,61.47,11525.979664743061,3341474.020335257
IVF_PQ,8,5001,1,24.83,11388.590512911022,7005611.409487089
IVF_PQ,8,5001,500,70.69,9613.789309617676,2421386.2106903824
IVF_PQ,8,5001,100,70.69,12208.714888662495,2418791.2851113374
IVF_PQ,16,5001,1,24.84,9126.384960181034,7006873.615039819
IVF_PQ,16,5001,500,81.13,6852.318248652181,1380147.6817513483
IVF_PQ,16,5001,100,81.13,12151.06321339591,1374848.9367866046
IVF_PQ,32,5001,1,24.86,8181.932387882098,7005818.067612118
IVF_PQ,32,5001,500,88.42,5023.53969793875,652976.4603020612
IVF_PQ,32,5001,100,88.42,10163.574682562761,647836.4253174372
IVF_PQ,64,5001,1,24.88,4486.894382695578,7007513.105617304
IVF_PQ,64,5001,500,94.44,2564.413847075655,53435.586152924574
IVF_PQ,64,5001,100,94.44,4378.782089427584,51621.21791057264
IVF_PQ,128,5001,1,24.88,2708.51888205817,7009291.481117941
IVF_PQ,128,5001,500,98.1,1072.3280666768933,-1069.2280666768934
IVF_PQ,128,5001,100,98.1,2565.857120135074,-2562.7571201350743
IVF_PQ,1,5101,1,24.64,13972.629755480046,7022027.37024452
IVF_PQ,1,5101,510,49.5,12586.813912312817,4537413.1860876875
IVF_PQ,1,5101,100,49.5,15555.199525292983,4534444.800474707
IVF_PQ,2,5101,1,24.76,13303.00358400203,7010696.996415997
IVF_PQ,2,5101,510,55.37,11272.586540528919,3951727.4134594714
IVF_PQ,2,5101,100,55.37,16097.885242755709,3946902.114757245
IVF_PQ,4,5101,1,24.81,13020.936297032162,7005979.063702968
IVF_PQ,4,5101,510,61.47,10715.609830872208,3342284.390169128
IVF_PQ,4,5101,100,61.47,12438.255093265325,3340561.7449067347
IVF_PQ,8,5101,1,24.83,11681.345736088677,7005318.654263912
IVF_PQ,8,5101,510,70.69,10338.182445589215,2420661.817554411
IVF_PQ,8,5101,100,70.69,13177.617895629772,2417822.3821043703
IVF_PQ,16,5101,1,24.84,8507.370897732344,7007492.629102267
IVF_PQ,16,5101,510,81.13,7739.996309282155,1379260.0036907182
IVF_PQ,16,5101,100,81.13,11029.51509414116,1375970.4849058592
IVF_PQ,32,5101,1,24.86,8127.551059954269,7005872.448940046
IVF_PQ,32,5101,510,88.42,5918.390269370247,652081.6097306296
IVF_PQ,32,5101,100,88.42,8020.928631530635,649979.0713684693
IVF_PQ,64,5101,1,24.88,1156.3635361096178,7010843.636463891
IVF_PQ,64,5101,510,94.44,2046.6908374038092,53953.309162596415
IVF_PQ,64,5101,100,94.44,5757.531331933177,50242.46866806705
IVF_PQ,128,5101,1,24.88,2776.3058083733245,7009223.694191626
IVF_PQ,128,5101,510,98.1,1045.6716470004562,-1042.5716470004563
IVF_PQ,128,5101,100,98.1,2424.1869390066986,-2421.0869390066987
IVF_PQ,1,5201,1,24.64,14520.19663504812,7021479.803364952
IVF_PQ,1,5201,520,49.5,11531.683712746068,4538468.316287254
IVF_PQ,1,5201,100,49.5,14599.039331709015,4535400.960668291
IVF_PQ,2,5201,1,24.76,13605.060170618573,7010394.93982938
IVF_PQ,2,5201,520,55.37,10871.7055469155,3952128.294453085
IVF_PQ,2,5201,100,55.37,14283.344117146262,3948716.655882854
IVF_PQ,4,5201,1,24.81,12124.718873760587,7006875.281126239
IVF_PQ,4,5201,520,61.47,11291.097531429186,3341708.902468571
IVF_PQ,4,5201,100,61.47,12458.945492351106,3340541.054507649
IVF_PQ,8,5201,1,24.83,11805.297081257564,7005194.702918743
IVF_PQ,8,5201,520,70.69,9930.402253947961,2421069.597746052
IVF_PQ,8,5201,100,70.69,11796.996118580188,2419203.00388142
IVF_PQ,16,5201,1,24.84,8868.950351010742,7007131.049648989
IVF_PQ,16,5201,520,81.13,6139.024033254296,1380860.9759667462
IVF_PQ,16,5201,100,81.13,9504.427826875142,1377495.5721731253
IVF_PQ,32,5201,1,24.86,7606.782857868297,7006393.217142132
IVF_PQ,32,5201,520,88.42,5398.074646074646,652601.9253539252
IVF_PQ,32,5201,100,88.42,9347.471640926211,648652.5283590737
IVF_PQ,64,5201,1,24.88,3578.4218204776002,7008421.578179522
IVF_PQ,64,5201,520,94.44,2458.906293968671,53541.093706031555
IVF_PQ,64,5201,100,94.44,5225.505195225874,50774.49480477435
IVF_PQ,128,5201,1,24.88,2628.224103467074,7009371.775896532
IVF_PQ,128,5201,520,98.1,1082.5043939679401,-1079.4043939679402
IVF_PQ,128,5201,100,98.1,2195.1431920951263,-2192.0431920951264
IVF_PQ,1,5301,1,24.64,14099.922681278784,7021900.077318721
IVF_PQ,1,5301,530,49.5,12560.052704078576,4537439.947295922
IVF_PQ,1,5301,100,49.5,14524.72209717076,4535475.277902829
IVF_PQ,2,5301,1,24.76,13967.976555215133,7010032.023444784
IVF_PQ,2,5301,530,55.37,11985.095439478797,3951014.9045605217
IVF_PQ,2,5301,100,55.37,15750.888129482895,3947249.1118705175
IVF_PQ,4,5301,1,24.81,12469.316526444094,7006530.683473556
IVF_PQ,4,5301,530,61.47,11196.753870795515,3341803.2461292045
IVF_PQ,4,5301,100,61.47,13827.983647632864,3339172.016352367
IVF_PQ,8,5301,1,24.83,2450.4878419275306,7014549.512158073
IVF_PQ,8,5301,530,70.69,1796.4527555176742,2429203.547244482
IVF_PQ,8,5301,100,70.69,9148.68036469921,2421851.319635301
IVF_PQ,16,5301,1,24.84,9085.266213230516,7006914.733786769
IVF_PQ,16,5301,530,81.13,6987.362353607543,1380012.637646393
IVF_PQ,16,5301,100,81.13,9850.87134200761,1377149.128657993
IVF_PQ,32,5301,1,24.86,7633.779848573093,7006366.220151427
IVF_PQ,32,5301,530,88.42,4564.88104307699,653435.1189569229
IVF_PQ,32,5301,100,88.42,8009.8999312504775,649990.1000687494
IVF_PQ,64,5301,1,24.88,4388.862264170686,7007611.13773583
IVF_PQ,64,5301,530,94.44,2247.944089525361,53752.05591047487
IVF_PQ,64,5301,100,94.44,5752.7143053079135,50247.28569469231
IVF_PQ,128,5301,1,24.88,2782.2542984504353,7009217.74570155
IVF_PQ,128,5301,530,98.1,1087.6780249987034,-1084.5780249987035
IVF_PQ,128,5301,100,98.1,2283.2108523587112,-2280.1108523587113
IVF_PQ,1,5401,1,24.64,14350.294238401533,7021649.705761598
IVF_PQ,1,5401,540,49.5,12345.629010419732,4537654.370989581
IVF_PQ,1,5401,100,49.5,14965.760365375008,4535034.239634625
IVF_PQ,2,5401,1,24.76,13835.738083457034,7010164.261916542
IVF_PQ,2,5401,540,55.37,12294.60354682691,3950705.3964531734
IVF_PQ,2,5401,100,55.37,13672.471232519478,3949327.528767481
IVF_PQ,4,5401,1,24.81,13052.542478371817,7005947.457521629
IVF_PQ,4,5401,540,61.47,11153.284050417487,3341846.7159495824
IVF_PQ,4,5401,100,61.47,13919.30441708426,3339080.6955829156
IVF_PQ,8,5401,1,24.83,11451.086600414983,7005548.913399585
IVF_PQ,8,5401,540,70.69,9179.515013569115,2421820.484986431
IVF_PQ,8,5401,100,70.69,13416.191664267664,2417583.808335732
IVF_PQ,16,5401,1,24.84,2006.0377647261387,7013993.962235274
IVF_PQ,16,5401,540,81.13,3085.135930328351,1383914.864069672
IVF_PQ,16,5401,100,81.13,6833.673851768578,1380166.326148232
IVF_PQ,32,5401,1,24.86,1644.870251340233,7012355.12974866
IVF_PQ,32,5401,540,88.42,3595.8471575662493,654404.1528424337
IVF_PQ,32,5401,100,88.42,8756.924233250516,649243.0757667493
IVF_PQ,64,5401,1,24.88,1008.9956241535178,7010991.004375846
IVF_PQ,64,5401,540,94.44,1741.0541871103253,54258.9458128899
IVF_PQ,64,5401,100,94.44,3832.689724493992,52167.310275506235
IVF_PQ,128,5401,1,24.88,2742.5044299286633,7009257.495570071
IVF_PQ,128,5401,540,98.1,1040.8632036608728,-1037.763203660873
IVF_PQ,128,5401,100,98.1,2471.511908830566,-2468.411908830566
IVF_PQ,1,5501,1,24.64,14076.262711011175,7021923.737288989
IVF_PQ,1,5501,550,49.5,11824.600377773393,4538175.399622227
IVF_PQ,1,5501,100,49.5,14434.248743891527,4535565.751256108
IVF_PQ,2,5501,1,24.76,13991.740334256263,7010008.2596657425
IVF_PQ,2,5501,550,55.37,12046.02085068497,3950953.9791493155
IVF_PQ,2,5501,100,55.37,14010.903260288616,3948989.0967397117
IVF_PQ,4,5501,1,24.81,12266.198748318418,7006733.8012516815
IVF_PQ,4,5501,550,61.47,10183.562774661908,3342816.437225338
IVF_PQ,4,5501,100,61.47,14842.365264163629,3338157.634735836
IVF_PQ,8,5501,1,24.83,11900.760413119964,7005099.23958688
IVF_PQ,8,5501,550,70.69,9995.958055290754,2421004.041944709
IVF_PQ,8,5501,100,70.69,11681.345736088677,2419318.6542639113
IVF_PQ,16,5501,1,24.84,8830.48549412607,7007169.514505874
IVF_PQ,16,5501,550,81.13,7217.248558891853,1379782.7514411085
IVF_PQ,16,5501,100,81.13,11311.499460625675,1375688.5005393748
IVF_PQ,32,5501,1,24.86,2312.8992412211046,7011687.100758779
IVF_PQ,32,5501,550,88.42,1557.9293002455213,656442.0706997544
IVF_PQ,32,5501,100,88.42,4209.79604946202,653790.2039505378
IVF_PQ,64,5501,1,24.88,4415.661090465011,7007584.338909535
IVF_PQ,64,5501,550,94.44,2206.1582806467563,53793.84171935347
IVF_PQ,64,5501,100,94.44,5631.374444489198,50368.625555511026
IVF_PQ,128,5501,1,24.88,2774.1206661640012,7009225.879333836
IVF_PQ,128,5501,550,98.1,978.2154110236,-975.1154110236
IVF_PQ,128,5501,100,98.1,2160.9875729035716,-2157.8875729035717
IVF_PQ,1,5601,1,24.64,14629.081650448188,7021370.918349552
IVF_PQ,1,5601,560,49.5,12693.088003873623,4537306.911996126
IVF_PQ,1,5601,100,49.5,14240.184694778298,4535759.815305222
IVF_PQ,2,5601,1,24.76,12229.717751341264,7011770.282248658
IVF_PQ,2,5601,560,55.37,11212.917713735764,3951787.0822862647
IVF_PQ,2,5601,100,55.37,14430.772406674694,3948569.2275933255
IVF_PQ,4,5601,1,24.81,12831.719032031082,7006168.2809679685
IVF_PQ,4,5601,560,61.47,10278.393412894846,3342721.606587105
IVF_PQ,4,5601,100,61.47,14279.453920266911,3338720.546079733
IVF_PQ,8,5601,1,24.83,12294.963944421645,7004705.036055578
IVF_PQ,8,5601,560,70.69,10296.30793401414,2420703.692065986
IVF_PQ,8,5601,100,70.69,11982.3563021369,2419017.643697863
IVF_PQ,16,5601,1,24.84,8945.749264172675,7007054.250735828
IVF_PQ,16,5601,560,81.13,7555.126450032423,1379444.873549968
IVF_PQ,16,5601,100,81.13,10145.3824198152,1376854.6175801852
IVF_PQ,32,5601,1,24.86,7842.899081882608,7006157.100918117
IVF_PQ,32,5601,560,88.42,5926.920739892888,652073.079260107
IVF_PQ,32,5601,100,88.42,9046.076866669542,648953.9231333303
IVF_PQ,64,5601,1,24.88,3780.7981106393718,7008219.20188936
IVF_PQ,64,5601,560,94.44,2730.09789627161,53269.902103728615
IVF_PQ,64,5601,100,94.44,4872.848097589312,51127.151902410915
IVF_PQ,128,5601,1,24.88,2742.898996174345,7009257.101003826
IVF_PQ,128,5601,560,98.1,1093.129213937039,-1090.029213937039
IVF_PQ,128,5601,100,98.1,2435.7731886919555,-2432.6731886919556
IVF_PQ,1,5701,1,24.64,14975.378463296202,7021024.621536704
IVF_PQ,1,5701,570,49.5,13254.239216305894,4536745.760783694
IVF_PQ,1,5701,100,49.5,14745.31200562489,4535254.687994375
IVF_PQ,2,5701,1,24.76,2364.720076675875,7021635.279923324
IVF_PQ,2,5701,570,55.37,4412.316561293513,3958587.683438707
IVF_PQ,2,5701,100,55.37,9915.846710324122,3953084.153289676
IVF_PQ,4,5701,1,24.81,13187.56170413457,7005812.438295865
IVF_PQ,4,5701,570,61.47,11113.094165650999,3341886.905834349
IVF_PQ,4,5701,100,61.47,13366.1695347355,3339633.8304652646
IVF_PQ,8,5701,1,24.83,10916.128360617338,7006083.871639383
IVF_PQ,8,5701,570,70.69,10001.201774047404,2420998.798225953
IVF_PQ,8,5701,100,70.69,12208.00419128562,2418791.9958087145
IVF_PQ,16,5701,1,24.84,1805.9047167983467,7014194.095283202
IVF_PQ,16,5701,570,81.13,1900.291320638459,1385099.708679362
IVF_PQ,16,5701,100,81.13,8045.3915945754125,1378954.608405425
IVF_PQ,32,5701,1,24.86,7778.753709198813,7006221.246290801
IVF_PQ,32,5701,570,88.42,5150.809284047648,652849.1907159522
IVF_PQ,32,5701,100,88.42,8219.290613364687,649780.7093866352
IVF_PQ,64,5701,1,24.88,4466.68228578731,7007533.317714212
IVF_PQ,64,5701,570,94.44,2543.0813072212454,53456.91869277898
